	0	1	2	3
0	Jun 28th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2307.html	Richmond	Virginia
1	Jun 28th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2306.html	Richmond	Virginia
2	Jun 27th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2305.html	Norfolk	Virginia
3	Jun 27th 2004	http://www.profightdb.com/cards/wwe/the-great-american-bash-3904-165.html	Norfolk	Virginia
4	Jun 26th 2004	http://www.profightdb.com/cards/wwe/msg-show-jun-3904-5180.html	New York	New York
5	Jun 22nd 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2304.html	Orlando	Florida
6	Jun 22nd 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2303.html	Orlando	Florida
7	Jun 21st 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2302.html	Miami	Florida
8	Jun 21st 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2301.html	Miami	Florida
9	Jun 15th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2300.html	Chicago	Illinois
0	Jun 15th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2299.html	Chicago	Illinois
1	Jun 14th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2298.html	Dayton	Ohio
2	Jun 14th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2297.html	Dayton	Ohio
3	Jun 13th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2296.html	Columbus	Ohio
4	Jun 13th 2004	http://www.profightdb.com/cards/wwe/bad-blood-3904-164.html	Columbus	Ohio
5	Jun 8th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2295.html	Uniondale	New York
6	Jun 8th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2294.html	Uniondale	New York
7	Jun 7th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2293.html	Albany	New York
8	Jun 7th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2292.html	Albany	New York
9	Jun 1st 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2291.html	Toronto	Ontario
0	Jun 1st 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2290.html	Toronto	Ontario
1	May 31st 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2289.html	Montreal	Quebec
2	May 31st 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2288.html	Montreal	Quebec
3	May 25th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2287.html	Milwaukee	Wisconsin
4	May 25th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2286.html	Milwaukee	Wisconsin
5	May 24th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2285.html	Rockford	Illinois
6	May 24th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2284.html	Rockford	Illinois
7	May 18th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2283.html	Las Vegas	Nevada
8	May 18th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2282.html	Las Vegas	Nevada
9	May 17th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2281.html	San Diego	California
0	May 17th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2280.html	San Diego	California
1	May 16th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2279.html	Los Angeles	California
2	May 16th 2004	http://www.profightdb.com/cards/wwe/judgment-day-3904-163.html	Los Angeles	California
3	May 11th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2278.html	Reno	Nevada
4	May 11th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2277.html	Reno	Nevada
5	May 10th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2276.html	San Jose	California
6	May 10th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2275.html	San Jose	California
7	May 4th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2274.html	Tucson	Arizona
8	May 4th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2273.html	Tucson	Arizona
9	May 3rd 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2272.html	Phoenix	Arizona
0	May 3rd 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2271.html	Phoenix	Arizona
1	Apr 27th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2270.html	Oklahoma City	Oklahoma
2	Apr 27th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2269.html	Oklahoma City	Oklahoma
3	Apr 26th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2268.html	Topeka	Kansas
4	Apr 26th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2267.html	Topeka	Kansas
5	Apr 20th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2266.html	Kelowna	British Columbia
6	Apr 20th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2265.html	Kelowna	British Columbia
7	Apr 19th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2264.html	Calgary	Alberta
8	Apr 19th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2263.html	Calgary	Alberta
9	Apr 18th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2262.html	Edmonton	Alberta
0	Apr 18th 2004	http://www.profightdb.com/cards/wwe/backlash-3904-162.html	Edmonton	Alberta
1	Apr 13th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2261.html	Indianapolis	Indiana
2	Apr 13th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2260.html	Indianapolis	Indiana
3	Apr 12th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2259.html	Chicago	Illinois
4	Apr 6th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2258.html	San Antonio	Texas
5	Apr 6th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2257.html	San Antonio	Texas
6	Apr 5th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2256.html	Houston	Texas
7	Apr 5th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2255.html	Houston	Texas
8	Mar 30th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2254.html	Columbus	Ohio
9	Mar 30th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2253.html	Columbus	Ohio
0	Mar 29th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2252.html	Cincinnati	Ohio
1	Mar 29th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2251.html	Cincinnati	Ohio
2	Mar 23rd 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2250.html	Grand Rapids	Michigan
3	Mar 23rd 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2249.html	Grand Rapids	Michigan
4	Mar 22nd 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2248.html	Detroit	Michigan
5	Mar 22nd 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2247.html	Detroit	Michigan
6	Mar 16th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2246.html	Boston	Massachusetts
7	Mar 16th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2245.html	Boston	Massachusetts
8	Mar 15th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2244.html	East Rutherford	New Jersey
9	Mar 15th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2243.html	East Rutherford	New Jersey
0	Mar 14th 2004	http://www.profightdb.com/cards/wwe/wrestlemania-xx-161.html	New York	New York
1	Mar 9th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2242.html	Atlantic City	New Jersey
2	Mar 9th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2241.html	Atlantic City	New Jersey
3	Mar 8th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2240.html	Bridgeport	Connecticut
4	Mar 8th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2239.html	Bridgeport	Connecticut
5	Mar 2nd 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2238.html	Savannah	Georgia
6	Mar 2nd 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2237.html	Savannah	Georgia
7	Mar 1st 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2236.html	Atlanta	Georgia
8	Mar 1st 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2235.html	Atlanta	Georgia
9	Feb 24th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2234.html	Kansas City	Missouri
0	Feb 24th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2233.html	Kansas City	Missouri
1	Feb 23rd 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2232.html	Omaha	Nebraska
2	Feb 23rd 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2231.html	Omaha	Nebraska
3	Feb 17th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2230.html	Fresno	California
4	Feb 17th 2004	http://www.profightdb.com/cards/wwe/velocity-training-2229.html	Fresno	California
5	Feb 16th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2228.html	Bakersfield	California
6	Feb 16th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2227.html	Bakersfield	California
7	Feb 15th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2226.html	San Francisco	California
8	Feb 15th 2004	http://www.profightdb.com/cards/wwe/no-way-out-3904-160.html	San Francisco	California
9	Feb 10th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2225.html	Tacoma	Washington
0	Feb 10th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2224.html	Tacoma	Washington
1	Feb 9th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2223.html	Portland	Oregon
2	Feb 9th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2222.html	Portland	Oregon
3	Feb 3rd 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2221.html	Cleveland	Ohio
4	Feb 3rd 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2220.html	Cleveland	Ohio
5	Feb 2nd 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2219.html	State College	Pennsylvania
6	Feb 2nd 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2218.html	State College	Pennsylvania
7	Jan 27th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2217.html	Washington	DC
8	Jan 27th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2216.html	Washington	DC
9	Jan 26th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2215.html	Hershey	Pennsylvania
0	Jan 26th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2214.html	Hershey	Pennsylvania
1	Jan 25th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-2213.html	Philadelphia	Pennsylvania
2	Jan 25th 2004	http://www.profightdb.com/cards/wwe/royal-rumble-3904-159.html	Philadelphia	Pennsylvania
3	Jan 20th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2212.html	Minneapolis	Minnesota
4	Jan 20th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2211.html	Minneapolis	Minnesota
5	Jan 19th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2210.html	Green Bay	Wisconsin
6	Jan 19th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2209.html	Green Bay	Wisconsin
7	Jan 13th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2208.html	Uncasville	Connecticut
8	Jan 13th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2207.html	Uncasville	Connecticut
9	Jan 12th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2206.html	Uniondale	New York
0	Jan 12th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2205.html	Uniondale	New York
1	Jan 6th 2004	http://www.profightdb.com/cards/wwe/smackdown-taping-2204.html	Huntsville	Alabama
2	Jan 6th 2004	http://www.profightdb.com/cards/wwe/velocity-taping-2203.html	Huntsville	Alabama
3	Jan 5th 2004	http://www.profightdb.com/cards/wwe/monday-night-raw-2202.html	Memphis	Tennessee
4	Jan 5th 2004	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2201.html	Memphis	Tennessee
5	Dec 30th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2200.html	Laredo	Texas
6	Dec 30th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2199.html	Laredo	Texas
7	Dec 29th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2198.html	San Antonio	Texas
8	Dec 29th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2197.html	San Antonio	Texas
9	Dec 20th 2003	http://www.profightdb.com/cards/wwe/tribute-to-the-troops-3903-2196.html	Baghdad	Baghdad Governorate
0	Dec 16th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2195.html	Jacksonville	Florida
1	Dec 16th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2194.html	Jacksonville	Florida
2	Dec 15th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2193.html	Tampa	Florida
3	Dec 15th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2192.html	Tampa	Florida
4	Dec 14th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2191.html	Orlando	Florida
5	Dec 14th 2003	http://www.profightdb.com/cards/wwe/armageddon-3903-158.html	Orlando	Florida
6	Dec 12th 2003	http://www.profightdb.com/cards/wwe/msg-show-dec-3903-5179.html	New York	New York
7	Dec 9th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2190.html	San Diego	California
8	Dec 9th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2189.html	San Diego	California
9	Dec 8th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2188.html	Anaheim	California
0	Dec 8th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2187.html	Anaheim	California
1	Dec 2nd 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2186.html	San Jose	California
2	Dec 2nd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2185.html	San Jose	California
3	Dec 1st 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2184.html	Sacramento	California
4	Dec 1st 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2183.html	Sacramento	California
5	Nov 25th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2182.html	Boise	Idaho
6	Nov 25th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2181.html	Boise	Idaho
7	Nov 24th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2180.html	Salt Lake City	Utah
8	Nov 24th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2179.html	Salt Lake City	Utah
9	Nov 18th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2178.html	Houston	Texas
0	Nov 18th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2177.html	Houston	Texas
1	Nov 17th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2176.html	Beaumont	Texas
2	Nov 17th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2175.html	Beaumont	Texas
3	Nov 16th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2174.html	Dallas	Texas
4	Nov 16th 2003	http://www.profightdb.com/cards/wwe/survivor-series-3903-157.html	Dallas	Texas
5	Nov 11th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2173.html	East Rutherford	New Jersey
6	Nov 11th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2172.html	East Rutherford	New Jersey
7	Nov 10th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2171.html	Boston	Massachusetts
8	Nov 10th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2170.html	Boston	Massachusetts
9	Nov 4th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2169.html	Buffalo	New York
0	Nov 4th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2168.html	Buffalo	New York
1	Nov 3rd 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2167.html	Cleveland	Ohio
2	Nov 3rd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2166.html	Cleveland	Ohio
3	Oct 28th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2165.html	Atlanta	Georgia
4	Oct 28th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2164.html	Atlanta	Georgia
5	Oct 27th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2163.html	Fayetteville	North Carolina
6	Oct 27th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2162.html	Fayetteville	North Carolina
7	Oct 21st 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2161.html	Albany	New York
8	Oct 21st 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2160.html	Albany	New York
9	Oct 20th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2159.html	Wilkes-Barre	Pennsylvania
0	Oct 20th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2158.html	Wilkes-Barre	Pennsylvania
1	Oct 19th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2157.html	Baltimore	Maryland
2	Oct 19th 2003	http://www.profightdb.com/cards/wwe/no-mercy-3903-156.html	Baltimore	Maryland
3	Oct 14th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2156.html	Cincinnati	Ohio
4	Oct 14th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2155.html	Cincinnati	Ohio
5	Oct 13th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2154.html	Pittsburgh	Pennsylvania
6	Oct 13th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2153.html	Pittsburgh	Pennsylvania
7	Oct 7th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2152.html	Hartford	Connecticut
8	Oct 7th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2151.html	Hartford	Connecticut
9	Oct 6th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2150.html	Uncasville	Connecticut
0	Oct 6th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2149.html	Uncasville	Connecticut
1	Sep 30th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2148.html	Milwaukee	Wisconsin
2	Sep 30th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2147.html	Milwaukee	Wisconsin
3	Sep 29th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2146.html	Chicago	Illinois
4	Sep 29th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2145.html	Chicago	Illinois
5	Sep 23rd 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2144.html	Philadelphia	Pennsylvania
6	Sep 23rd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2143.html	Philadelphia	Pennsylvania
7	Sep 22nd 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2142.html	Washington	DC
8	Sep 22nd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2141.html	Washington	DC
9	Sep 21st 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2140.html	Hershey	Pennsylvania
0	Sep 21st 2003	http://www.profightdb.com/cards/wwe/unforgiven-3903-155.html	Hershey	Pennsylvania
1	Sep 20th 2003	http://www.profightdb.com/cards/wwe/msg-show-sep-3903-5178.html	New York	New York
2	Sep 16th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2139.html	Raleigh	North Carolina
3	Sep 16th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2138.html	Raleigh	North Carolina
4	Sep 15th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2137.html	Columbia	South Carolina
5	Sep 15th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2136.html	Columbia	South Carolina
6	Sep 9th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2135.html	Birmingham	Alabama
7	Sep 9th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2134.html	Birmingham	Alabama
8	Sep 8th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2133.html	Huntsville	Alabama
9	Sep 8th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2132.html	Huntsville	Alabama
0	Sep 2nd 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2131.html	New Orleans	Louisiana
1	Sep 2nd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2130.html	New Orleans	Louisiana
2	Sep 1st 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2129.html	Lafayette	Louisiana
3	Sep 1st 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2128.html	Lafayette	Louisiana
4	Aug 26th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2127.html	El Paso	Texas
5	Aug 26th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2126.html	El Paso	Texas
6	Aug 25th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2125.html	Tucson	Arizona
7	Aug 25th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2124.html	Tucson	Arizona
8	Aug 24th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2123.html	Phoenix	Arizona
9	Aug 24th 2003	http://www.profightdb.com/cards/wwe/summerslam-3903-154.html	Phoenix	Arizona
0	Aug 19th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2122.html	Detroit	Michigan
1	Aug 19th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2121.html	Detroit	Michigan
2	Aug 18th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2120.html	Grand Rapids	Michigan
3	Aug 18th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2119.html	Grand Rapids	Michigan
4	Aug 12th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2118.html	St. Louis	Missouri
5	Aug 12th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2117.html	St. Louis	Missouri
6	Aug 11th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2116.html	Moline	Illinois
7	Aug 11th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2115.html	Moline	Illinois
8	Aug 5th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2114.html	Kelowna	British Columbia
9	Aug 5th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2113.html	Kelowna	British Columbia
0	Aug 4th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2112.html	Vancouver	British Columbia
1	Aug 4th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2111.html	Vancouver	British Columbia
2	Jul 29th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2110.html	Colorado Springs	Colorado
3	Jul 29th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2109.html	Colorado Springs	Colorado
4	Jul 28th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2108.html	Colorado Springs	Colorado
5	Jul 28th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2107.html	Colorado Springs	Colorado
6	Jul 27th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2106.html	Denver	Colorado
7	Jul 27th 2003	http://www.profightdb.com/cards/wwe/vengeance-3903-153.html	Denver	Colorado
8	Jul 22nd 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2105.html	Fresno	California
9	Jul 22nd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2104.html	Fresno	California
0	Jul 21st 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2103.html	Los Angeles	California
1	Jul 21st 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2102.html	Los Angeles	California
2	Jul 14th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2101.html	Indianapolis	Indiana
3	Jul 14th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2100.html	Indianapolis	Indiana
4	Jul 13th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2099.html	Columbus	Ohio
5	Jul 13th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2098.html	Columbus	Ohio
6	Jul 8th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2097.html	Toronto	Ontario
7	Jul 8th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2096.html	Toronto	Ontario
8	Jul 7th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2095.html	Montreal	Quebec
9	Jul 7th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2094.html	Montreal	Quebec
0	Jul 1st 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2093.html	Rochester	New York
1	Jul 1st 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2092.html	Rochester	New York
2	Jun 30th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2091.html	Buffalo	New York
3	Jun 30th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2090.html	Buffalo	New York
4	Jun 24th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2089.html	New York	New York
5	Jun 24th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2088.html	New York	New York
6	Jun 23rd 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2087.html	New York	New York
7	Jun 23rd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2086.html	New York	New York
8	Jun 17th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2085.html	San Antonio	Texas
9	Jun 17th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2084.html	San Antonio	Texas
0	Jun 16th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2083.html	Dallas	Texas
1	Jun 16th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2082.html	Dallas	Texas
2	Jun 15th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2081.html	Houston	Texas
3	Jun 15th 2003	http://www.profightdb.com/cards/wwe/bad-blood-3903-152.html	Houston	Texas
4	Jun 10th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2080.html	Orlando	Florida
5	Jun 10th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2079.html	Orlando	Florida
6	Jun 9th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2078.html	Miami	Florida
7	Jun 9th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2077.html	Miami	Florida
8	Jun 7th 2003	http://www.profightdb.com/cards/wwe/insurrextion-3903-151.html	Newcastle-upon-Tyne	England
9	Jun 3rd 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2076.html	Anaheim	California
0	Jun 3rd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2075.html	Anaheim	California
1	Jun 2nd 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2074.html	San Diego	California
2	Jun 2nd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2073.html	San Diego	California
3	May 27th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2072.html	Pensacola	Florida
4	May 27th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2071.html	Pensacola	Florida
5	May 26th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2070.html	Mobile	Alabama
6	May 26th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2069.html	Mobile	Alabama
7	May 20th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2068.html	Greensboro	North Carolina
8	May 20th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2067.html	Greensboro	North Carolina
