	0	1	2	3
3	Oct 24th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-475-13338.html	Regina	Saskatchewan
4	Oct 24th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-474-13332.html	Regina	Saskatchewan
5	Oct 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-937.html	Brandon	Manitoba
6	Oct 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-936.html	Brandon	Manitoba
7	Oct 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-935.html	Brandon	Manitoba
8	Oct 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-934.html	Brandon	Manitoba
9	Oct 22nd 1995	http://www.profightdb.com/cards/wwf/in-your-house-4-great-white-north-45.html	Winnipeg	Manitoba
0	Oct 6th 1995	http://www.profightdb.com/cards/wwf/msg-show-oct-3995-5149.html	New York	New York
1	Sep 26th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-473-13331.html	Valparaiso	Indiana
2	Sep 26th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-472-13304.html	Valparaiso	Indiana
3	Sep 26th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-471-13303.html	Valparaiso	Indiana
4	Sep 26th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-470-13302.html	Valparaiso	Indiana
5	Sep 25th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-933.html	Grand Rapids	Michigan
6	Sep 25th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-932.html	Grand Rapids	Michigan
7	Sep 25th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-931.html	Grand Rapids	Michigan
8	Sep 25th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-930.html	Grand Rapids	Michigan
9	Sep 25th 1995	http://www.profightdb.com/cards/wwf/action-zone-50-15466.html	Grand Rapids	Michigan
0	Sep 24th 1995	http://www.profightdb.com/cards/wwf/in-your-house-3-triple-header-44.html	Saginaw	Michigan
1	Aug 29th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-469-13301.html	Erie	Pennsylvania
2	Aug 29th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-468-13300.html	Erie	Pennsylvania
3	Aug 28th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-929.html	Canton	Ohio
4	Aug 28th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-928.html	Canton	Ohio
5	Aug 28th 1995	http://www.profightdb.com/cards/wwf/action-zone-45-part-2-15465.html	Canton	Ohio
6	Aug 28th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-467-13299.html	Canton	Ohio
7	Aug 27th 1995	http://www.profightdb.com/cards/wwf/summerslam-3995-43.html	Pittsburgh	Pennsylvania
8	Aug 15th 1995	http://www.profightdb.com/cards/wwf/action-zone-44-15463.html	Portland	Maine
9	Aug 15th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-466-15433.html	Portland	Maine
0	Aug 15th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-466-13298.html	Portland	Maine
1	Aug 15th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-465-13297.html	Portland	Maine
2	Aug 15th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-464-13296.html	Portland	Maine
3	Aug 14th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-927.html	Worcester	Massachusetts
4	Aug 14th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-926.html	Worcester	Massachusetts
5	Aug 14th 1995	http://www.profightdb.com/cards/wwf/action-zone-45-part-1-15464.html	Worcester	Massachusetts
6	Aug 14th 1995	http://www.profightdb.com/cards/wwf/action-zone-43-15462.html	Worcester	Massachusetts
7	Aug 14th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-467-15434.html	Worcester	Massachusetts
8	Aug 12th 1995	http://www.profightdb.com/cards/wwf/msg-show-aug-3995-5148.html	New York	New York
9	Jul 26th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-465-15432.html	St. Louis	Missouri
0	Jul 26th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-464-15431.html	St. Louis	Missouri
1	Jul 26th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-463-15430.html	St. Louis	Missouri
2	Jul 25th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-463-13295.html	Evansville	Indiana
3	Jul 25th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-462-13294.html	Evansville	Indiana
4	Jul 25th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-461-13293.html	Evansville	Indiana
5	Jul 24th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-925.html	Louisville	Kentucky
6	Jul 24th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-924.html	Louisville	Kentucky
7	Jul 24th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-923.html	Louisville	Kentucky
8	Jul 23rd 1995	http://www.profightdb.com/cards/wwf/in-your-house-2-the-lumberjacks-42.html	Nashville	Tennessee
9	Jun 28th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-462-15429.html	Wilkes-Barre	Pennsylvania
0	Jun 28th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-461-15428.html	Wilkes-Barre	Pennsylvania
1	Jun 28th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-460-15427.html	Wilkes-Barre	Pennsylvania
2	Jun 28th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-459-15426.html	Wilkes-Barre	Pennsylvania
3	Jun 27th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-460-13292.html	Bethlehem	Pennsylvania
4	Jun 27th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-459-13291.html	Bethlehem	Pennsylvania
5	Jun 27th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-458-13290.html	Bethlehem	Pennsylvania
6	Jun 27th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-457-13289.html	Bethlehem	Pennsylvania
7	Jun 26th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-922.html	Danville	Pennsylvania
8	Jun 26th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-921.html	Danville	Pennsylvania
9	Jun 26th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-920.html	Danville	Pennsylvania
0	Jun 26th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-919.html	Danville	Pennsylvania
1	Jun 25th 1995	http://www.profightdb.com/cards/wwf/king-of-the-ring-3995-41.html	Philadelphia	Pennsylvania
2	Jun 10th 1995	http://www.profightdb.com/cards/wwf/msg-show-jun-3995-5147.html	New York	New York
3	Jun 7th 1995	http://www.profightdb.com/cards/wwf/action-zone-34-15461.html	Johnstown	Pennsylvania
4	Jun 7th 1995	http://www.profightdb.com/cards/wwf/action-zone-32-15460.html	Johnstown	Pennsylvania
5	Jun 7th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-458-15425.html	Johnstown	Pennsylvania
6	Jun 7th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-457-15424.html	Johnstown	Pennsylvania
7	Jun 7th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-456-15423.html	Johnstown	Pennsylvania
8	Jun 6th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-456-13288.html	Wheeling	West Virginia
9	Jun 6th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-455-13287.html	Wheeling	West Virginia
0	Jun 5th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-918.html	Struthers	Ohio
1	Jun 5th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-917.html	Struthers	Ohio
2	Jun 5th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-916.html	Struthers	Ohio
3	May 17th 1995	http://www.profightdb.com/cards/wwf/action-zone-31-15459.html	Springfield	Massachusetts
4	May 17th 1995	http://www.profightdb.com/cards/wwf/action-zone-30-15458.html	Springfield	Massachusetts
5	May 17th 1995	http://www.profightdb.com/cards/wwf/action-zone-29-15457.html	Springfield	Massachusetts
6	May 17th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-455-15422.html	Springfield	Massachusetts
7	May 17th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-454-15421.html	Springfield	Massachusetts
