	0	1
5		
6	http://www.profightdb.com/wrestlers/the-undertaker-124.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/taz-302.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
1	http://www.profightdb.com/wrestlers/trish-stratus-313.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
2	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html	http://www.profightdb.com/wrestlers/raven-315.html
3	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
0	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/rob-van-dam-338.html
1	http://www.profightdb.com/wrestlers/nora-greenwald-318.html	http://www.profightdb.com/wrestlers/tajiri-337.html
2	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/booker-t-341.html
3	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/stacy-keibler-340.html
4	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/william-regal-316.html
5	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/kane-197.html
6	http://www.profightdb.com/wrestlers/shane-mcmahon-285.html	http://www.profightdb.com/wrestlers/vince-mcmahon-278.html
0	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/shawn-stasiak-335.html
1	http://www.profightdb.com/wrestlers/chavo-guerrero-jr-356.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
2	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
3	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/billy-kidman-333.html
0	http://www.profightdb.com/wrestlers/batista-357.html	http://www.profightdb.com/wrestlers/danny-basham-374.html
1	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
2	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
3	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html
4	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
5	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/dallas-page-342.html
6	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
7	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/stevie-richards-314.html
8	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
9	http://www.profightdb.com/wrestlers/the-rock-229.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/chavo-guerrero-jr-356.html
1	http://www.profightdb.com/wrestlers/mark-henry-213.html	http://www.profightdb.com/wrestlers/b-j-payne-2467.html
2	http://www.profightdb.com/wrestlers/raven-315.html	http://www.profightdb.com/wrestlers/maven-345.html
3	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html	http://www.profightdb.com/wrestlers/russ-mccullough-7602.html
4	http://www.profightdb.com/wrestlers/ron-waterman-2659.html	http://www.profightdb.com/wrestlers/steve-bradley-2347.html
5	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
6	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/mike-awesome-328.html
7	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
8	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
9	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/christian-277.html
0	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/chavo-guerrero-jr-356.html
1	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html	http://www.profightdb.com/wrestlers/russ-mccullough-7602.html
2	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
3	http://www.profightdb.com/wrestlers/raven-315.html	http://www.profightdb.com/wrestlers/maven-345.html
4	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/mike-awesome-328.html
5	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
6	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/christian-277.html
7	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
0	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
1	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html
2	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
3	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
4	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/dallas-page-342.html
5	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/stevie-richards-314.html
6	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
7	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
8	http://www.profightdb.com/wrestlers/the-rock-229.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/bully-ray-294.html
1	http://www.profightdb.com/wrestlers/trish-stratus-313.html	http://www.profightdb.com/wrestlers/nora-greenwald-318.html
2	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/christian-277.html
3	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/booker-t-341.html
4	http://www.profightdb.com/wrestlers/al-snow-210.html	http://www.profightdb.com/wrestlers/taz-302.html
5	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/jeff-hardy-289.html
6	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/the-rock-229.html
0	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/andrew-martin-281.html
1	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/hurricane-helms-343.html
2	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
3	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
0	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
1	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/billy-kidman-333.html
2	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/rhino-326.html
3	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/hurricane-helms-343.html
4	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
5	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/the-big-show-283.html
6	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/bully-ray-294.html
0	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
1	http://www.profightdb.com/wrestlers/chavo-guerrero-jr-356.html	http://www.profightdb.com/wrestlers/funaki-267.html
2	http://www.profightdb.com/wrestlers/lance-storm-327.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
3	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/mike-awesome-328.html
0	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
1	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
0	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
1	http://www.profightdb.com/wrestlers/andrew-martin-281.html	http://www.profightdb.com/wrestlers/kane-197.html
2	http://www.profightdb.com/wrestlers/torrie-wilson-339.html	http://www.profightdb.com/wrestlers/stacy-keibler-340.html
3	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/christian-277.html
4	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/tajiri-337.html
5	http://www.profightdb.com/wrestlers/the-undertaker-124.html	http://www.profightdb.com/wrestlers/booker-t-341.html
6	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/the-rock-229.html
7	http://www.profightdb.com/wrestlers/steve-austin-205.html	http://www.profightdb.com/wrestlers/kurt-angle-299.html
0	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/sean-waltman-163.html
1	http://www.profightdb.com/wrestlers/randy-orton-384.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
2	http://www.profightdb.com/wrestlers/jacqueline-moore-271.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
3	http://www.profightdb.com/wrestlers/chris-kanyon-334.html	http://www.profightdb.com/wrestlers/brock-lesnar-346.html
4	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/tajiri-337.html
5	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/booker-t-341.html
6	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/nora-greenwald-318.html
7	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
8	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/andrew-martin-281.html
0	http://www.profightdb.com/wrestlers/lance-storm-327.html	http://www.profightdb.com/wrestlers/jeff-hardy-289.html
1	http://www.profightdb.com/wrestlers/maven-345.html	http://www.profightdb.com/wrestlers/taz-302.html
2	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/devon-295.html
3	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/kane-197.html
4	http://www.profightdb.com/wrestlers/justin-credible-186.html	http://www.profightdb.com/wrestlers/chris-jericho-296.html
5	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/kurt-angle-299.html
0	http://www.profightdb.com/wrestlers/rhino-326.html	http://www.profightdb.com/wrestlers/billy-gunn-158.html
1	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
2	http://www.profightdb.com/wrestlers/scott-taylor-261.html	http://www.profightdb.com/wrestlers/stevie-richards-314.html
0	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/the-big-show-283.html
1	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
2	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/the-rock-229.html
3	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/taz-302.html
4	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/rhino-326.html
5	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/sean-waltman-163.html
6	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/kurt-angle-299.html
0	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
1	http://www.profightdb.com/wrestlers/andrew-martin-281.html	http://www.profightdb.com/wrestlers/billy-gunn-158.html
2	http://www.profightdb.com/wrestlers/mike-awesome-328.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
3	http://www.profightdb.com/wrestlers/funaki-267.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
0	http://www.profightdb.com/wrestlers/mike-lockwood-291.html	http://www.profightdb.com/wrestlers/russ-mccullough-7602.html
1	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html	http://www.profightdb.com/wrestlers/steve-lombardi-381.html
2	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
3	http://www.profightdb.com/wrestlers/jacqueline-moore-271.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
4	http://www.profightdb.com/wrestlers/spike-dudley-325.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
5	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
6	http://www.profightdb.com/wrestlers/rhino-326.html	http://www.profightdb.com/wrestlers/chris-jericho-296.html
7	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
8	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/raven-315.html
0	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
1	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html
2	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/nora-greenwald-318.html
3	http://www.profightdb.com/wrestlers/andrew-martin-281.html	http://www.profightdb.com/wrestlers/kane-197.html
4	http://www.profightdb.com/wrestlers/the-undertaker-124.html	http://www.profightdb.com/wrestlers/booker-t-341.html
5	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/william-regal-316.html
6	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
7	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/tajiri-337.html
8	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/john-layfield-207.html
9	http://www.profightdb.com/wrestlers/the-rock-229.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
1	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html
2	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/nora-greenwald-318.html
3	http://www.profightdb.com/wrestlers/andrew-martin-281.html	http://www.profightdb.com/wrestlers/kane-197.html
4	http://www.profightdb.com/wrestlers/the-undertaker-124.html	http://www.profightdb.com/wrestlers/booker-t-341.html
5	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
6	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/tajiri-337.html
7	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/john-layfield-207.html
8	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
1	http://www.profightdb.com/wrestlers/mike-lockwood-291.html	http://www.profightdb.com/wrestlers/russ-mccullough-7602.html
2	http://www.profightdb.com/wrestlers/jacqueline-moore-271.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
3	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html	http://www.profightdb.com/wrestlers/steve-lombardi-381.html
4	http://www.profightdb.com/wrestlers/rhino-326.html	http://www.profightdb.com/wrestlers/chris-jericho-296.html
5	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
6	http://www.profightdb.com/wrestlers/the-big-show-283.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
7	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
8	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/maven-345.html
0	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
1	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/sean-waltman-163.html
2	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/rob-van-dam-338.html
3	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/hurricane-helms-343.html
4	http://www.profightdb.com/wrestlers/taz-302.html	http://www.profightdb.com/wrestlers/maven-345.html
5	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/william-regal-316.html
0	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/edge-273.html
1	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
2	http://www.profightdb.com/wrestlers/rhino-326.html	http://www.profightdb.com/wrestlers/tajiri-337.html
3	http://www.profightdb.com/wrestlers/andrew-martin-281.html	http://www.profightdb.com/wrestlers/sean-morley-270.html
4	http://www.profightdb.com/wrestlers/lance-storm-327.html	http://www.profightdb.com/wrestlers/perry-saturn-307.html
0	http://www.profightdb.com/wrestlers/spike-dudley-325.html	http://www.profightdb.com/wrestlers/bully-ray-294.html
1	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/booker-t-341.html
2	http://www.profightdb.com/wrestlers/edge-273.html	http://www.profightdb.com/wrestlers/rhino-326.html
3	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/chris-jericho-296.html
4	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
5	http://www.profightdb.com/wrestlers/nora-greenwald-318.html	http://www.profightdb.com/wrestlers/lita-312.html
6	http://www.profightdb.com/wrestlers/steve-austin-205.html	http://www.profightdb.com/wrestlers/kurt-angle-299.html
0	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html
1	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
2	http://www.profightdb.com/wrestlers/jason-albert-292.html	http://www.profightdb.com/wrestlers/stevie-richards-314.html
3	http://www.profightdb.com/wrestlers/bill-demott-336.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
0	http://www.profightdb.com/wrestlers/billy-kidman-333.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
1	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html	http://www.profightdb.com/wrestlers/russ-mccullough-7602.html
2	http://www.profightdb.com/wrestlers/jacqueline-moore-271.html	http://www.profightdb.com/wrestlers/nora-greenwald-318.html
3	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
4	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
5	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/jason-albert-292.html
6	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/raven-315.html
7	http://www.profightdb.com/wrestlers/spike-dudley-325.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
0	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
1	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
2	http://www.profightdb.com/wrestlers/brock-lesnar-346.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
3	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html
4	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
5	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/stevie-richards-314.html
6	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
7	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/jeff-hardy-289.html
8	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/sean-waltman-163.html	http://www.profightdb.com/wrestlers/scott-taylor-261.html
1	http://www.profightdb.com/wrestlers/lita-312.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
2	http://www.profightdb.com/wrestlers/brock-lesnar-346.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
3	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html
4	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
5	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/stevie-richards-314.html
6	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
7	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/bully-ray-294.html
8	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/mike-lockwood-291.html	http://www.profightdb.com/wrestlers/billy-kidman-333.html
1	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html	http://www.profightdb.com/wrestlers/russ-mccullough-7602.html
2	http://www.profightdb.com/wrestlers/nora-greenwald-318.html	http://www.profightdb.com/wrestlers/jacqueline-moore-271.html
3	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
4	http://www.profightdb.com/wrestlers/spike-dudley-325.html	http://www.profightdb.com/wrestlers/bill-demott-336.html
5	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/jason-albert-292.html
6	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/raven-315.html
7	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
0	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/jason-albert-292.html
1	http://www.profightdb.com/wrestlers/spike-dudley-325.html	http://www.profightdb.com/wrestlers/mike-awesome-328.html
2	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/kurt-angle-299.html
3	http://www.profightdb.com/wrestlers/taz-302.html	http://www.profightdb.com/wrestlers/maven-345.html
4	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/kane-197.html
5	http://www.profightdb.com/wrestlers/torrie-wilson-339.html	http://www.profightdb.com/wrestlers/stacy-keibler-340.html
6	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/bully-ray-294.html
0	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html	http://www.profightdb.com/wrestlers/billy-gunn-158.html
1	http://www.profightdb.com/wrestlers/perry-saturn-307.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
2	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
0	http://www.profightdb.com/wrestlers/hurricane-helms-343.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
1	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/chris-jericho-296.html
2	http://www.profightdb.com/wrestlers/the-rock-229.html	http://www.profightdb.com/wrestlers/bully-ray-294.html
3	http://www.profightdb.com/wrestlers/stacy-keibler-340.html	http://www.profightdb.com/wrestlers/tajiri-337.html
4	http://www.profightdb.com/wrestlers/william-regal-316.html	http://www.profightdb.com/wrestlers/lance-storm-327.html
5	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/shane-mcmahon-285.html
0	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/chuck-palumbo-332.html
1	http://www.profightdb.com/wrestlers/raven-315.html	http://www.profightdb.com/wrestlers/mike-lockwood-291.html
2	http://www.profightdb.com/wrestlers/scott-taylor-261.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
3	http://www.profightdb.com/wrestlers/billy-gunn-158.html	http://www.profightdb.com/wrestlers/tommy-dreamer-359.html
0	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
1	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/raven-315.html
2	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
3	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/sean-waltman-163.html
4	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/mike-awesome-328.html
5	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
6	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
7	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
8	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/tajiri-337.html	http://www.profightdb.com/wrestlers/justin-credible-186.html
1	http://www.profightdb.com/wrestlers/chris-jericho-296.html	http://www.profightdb.com/wrestlers/raven-315.html
2	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/lisa-moretti-293.html
3	http://www.profightdb.com/wrestlers/rob-van-dam-338.html	http://www.profightdb.com/wrestlers/sean-waltman-163.html
4	http://www.profightdb.com/wrestlers/kane-197.html	http://www.profightdb.com/wrestlers/booker-t-341.html
5	http://www.profightdb.com/wrestlers/john-layfield-207.html	http://www.profightdb.com/wrestlers/mike-awesome-328.html
6	http://www.profightdb.com/wrestlers/bully-ray-294.html	http://www.profightdb.com/wrestlers/spike-dudley-325.html
7	http://www.profightdb.com/wrestlers/christian-277.html	http://www.profightdb.com/wrestlers/edge-273.html
8	http://www.profightdb.com/wrestlers/kurt-angle-299.html	http://www.profightdb.com/wrestlers/steve-austin-205.html
0	http://www.profightdb.com/wrestlers/booker-t-341.html	http://www.profightdb.com/wrestlers/kane-197.html
1	http://www.profightdb.com/wrestlers/jeff-hardy-289.html	http://www.profightdb.com/wrestlers/chris-kanyon-334.html
