	0	1
8	Apr 26th 1995	http://www.profightdb.com/cards/wwf/action-zone-27-15455.html
9	Apr 26th 1995	http://www.profightdb.com/cards/wwf/action-zone-26-15454.html
0	Apr 26th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-452-15419.html
1	Apr 26th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-451-15418.html
2	Apr 26th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-450-15417.html
3	Apr 25th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-450-13270.html
4	Apr 25th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-449-13269.html
5	Apr 25th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-448-13268.html
6	Apr 24th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-912.html
7	Apr 24th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-911.html
8	Apr 24th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-910.html
9	Apr 5th 1995	http://www.profightdb.com/cards/wwf/action-zone-25-15453.html
0	Apr 5th 1995	http://www.profightdb.com/cards/wwf/action-zone-24-15452.html
1	Apr 5th 1995	http://www.profightdb.com/cards/wwf/action-zone-23-15451.html
2	Apr 5th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-449-15416.html
3	Apr 5th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-448-15415.html
4	Apr 5th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-447-15414.html
5	Apr 4th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-447-13267.html
6	Apr 4th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-446-13266.html
7	Apr 4th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-445-13265.html
8	Apr 3rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-909.html
9	Apr 3rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-908.html
0	Apr 3rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-907.html
1	Apr 2nd 1995	http://www.profightdb.com/cards/wwf/wrestlemania-xi-39.html
2	Mar 19th 1995	http://www.profightdb.com/cards/wwf/msg-show-mar-3995-5146.html
3	Mar 13th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-906.html
4	Mar 13th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-905.html
5	Mar 13th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-904.html
6	Feb 22nd 1995	http://www.profightdb.com/cards/wwf/action-zone-21-15450.html
7	Feb 22nd 1995	http://www.profightdb.com/cards/wwf/action-zone-19-15449.html
8	Feb 22nd 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-445-15411.html
9	Feb 22nd 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-444-15410.html
0	Feb 22nd 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-443-15409.html
1	Feb 21st 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-443-13264.html
2	Feb 21st 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-442-13263.html
3	Feb 21st 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-441-13262.html
4	Feb 20th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-903.html
5	Feb 20th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-902.html
6	Feb 20th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-901.html
7	Jan 25th 1995	http://www.profightdb.com/cards/wwf/action-zone-18-15448.html
8	Jan 25th 1995	http://www.profightdb.com/cards/wwf/action-zone-17-15447.html
9	Jan 25th 1995	http://www.profightdb.com/cards/wwf/action-zone-16-15446.html
0	Jan 25th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-442-15408.html
1	Jan 25th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-441-15407.html
2	Jan 25th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-440-15406.html
3	Jan 24th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-440-13261.html
4	Jan 24th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-439-13257.html
5	Jan 24th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-438-13256.html
6	Jan 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-900.html
7	Jan 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-899.html
8	Jan 23rd 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-898.html
9	Jan 22nd 1995	http://www.profightdb.com/cards/wwf/royal-rumble-3995-38.html
0	Jan 16th 1995	http://www.profightdb.com/cards/wwf/msg-show-jan-3995-5145.html
1	Jan 11th 1995	http://www.profightdb.com/cards/wwf/action-zone-15-15445.html
2	Jan 11th 1995	http://www.profightdb.com/cards/wwf/action-zone-14-15444.html
3	Jan 11th 1995	http://www.profightdb.com/cards/wwf/action-zone-13-15443.html
4	Jan 11th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-439-15405.html
5	Jan 11th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-438-15404.html
6	Jan 11th 1995	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-437-15403.html
7	Jan 10th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-437-13255.html
8	Jan 10th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-436-13254.html
9	Jan 10th 1995	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-435-13253.html
0	Jan 9th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-897.html
1	Jan 9th 1995	http://www.profightdb.com/cards/wwf/monday-night-raw-896.html
2	Dec 13th 1994	http://www.profightdb.com/cards/wwf/action-zone-12-15442.html
3	Dec 13th 1994	http://www.profightdb.com/cards/wwf/action-zone-11-15441.html
4	Dec 13th 1994	http://www.profightdb.com/cards/wwf/action-zone-10-15440.html
5	Dec 13th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-436-15402.html
6	Dec 13th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-435-15401.html
7	Dec 13th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-434-15400.html
8	Dec 12th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-895.html
9	Dec 12th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-894.html
0	Dec 12th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-893.html
1	Dec 12th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-892.html
2	Dec 10th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-434-13252.html
3	Dec 10th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-433-13251.html
4	Dec 10th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-432-13250.html
5	Nov 30th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-433-15399.html
6	Nov 30th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-432-15398.html
7	Nov 30th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-431-15397.html
8	Nov 29th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-431-13246.html
9	Nov 29th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-430-13245.html
0	Nov 29th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-429-13244.html
1	Nov 28th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-891.html
2	Nov 28th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-890.html
3	Nov 26th 1994	http://www.profightdb.com/cards/wwf/msg-show-nov-3994-5144.html
4	Nov 23rd 1994	http://www.profightdb.com/cards/wwf/survivor-series-3994-37.html
5	Nov 9th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-430-15396.html
6	Nov 9th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-429-15395.html
7	Nov 9th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-428-15394.html
8	Nov 8th 1994	http://www.profightdb.com/cards/wwf/sunday-night-slam-survivor-series-showdown-3994-taping-2-10658.html
9	Nov 8th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-428-13243.html
0	Nov 8th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-427-13242.html
1	Nov 8th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-426-13241.html
2	Nov 7th 1994	http://www.profightdb.com/cards/wwf/sunday-night-slam-survivor-series-showdown-3994-taping-1-10659.html
3	Nov 7th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-889.html
4	Nov 7th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-888.html
5	Nov 7th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-887.html
6	Oct 29th 1994	http://www.profightdb.com/cards/wwf/msg-show-oct-3994-5143.html
7	Oct 19th 1994	http://www.profightdb.com/cards/wwf/action-zone-5-15439.html
8	Oct 19th 1994	http://www.profightdb.com/cards/wwf/action-zone-4-15438.html
9	Oct 19th 1994	http://www.profightdb.com/cards/wwf/action-zone-3-15437.html
0	Oct 19th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-427-15393.html
1	Oct 19th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-426-15392.html
2	Oct 19th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-425-15382.html
3	Oct 18th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-425-13240.html
4	Oct 18th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-424-13239.html
5	Oct 18th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-423-13238.html
6	Oct 17th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-886.html
7	Oct 17th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-885.html
8	Oct 17th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-884.html
9	Sep 28th 1994	http://www.profightdb.com/cards/wwf/action-zone-2-15436.html
0	Sep 28th 1994	http://www.profightdb.com/cards/wwf/action-zone-1-15435.html
1	Sep 28th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-424-15381.html
2	Sep 28th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-423-15380.html
3	Sep 28th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-422-15379.html
4	Sep 27th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-422-13237.html
5	Sep 27th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-421-13236.html
6	Sep 27th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-420-13235.html
7	Sep 26th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-883.html
8	Sep 26th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-882.html
9	Sep 26th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-881.html
0	Aug 31st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-419-13234.html
1	Aug 31st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-418-13233.html
2	Aug 31st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-417-13232.html
3	Aug 30th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-421-15378.html
4	Aug 30th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-420-15377.html
5	Aug 30th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-419-15373.html
6	Aug 29th 1994	http://www.profightdb.com/cards/wwf/summerslam-3994-36.html
7	Aug 25th 1994	http://www.profightdb.com/cards/wwf/msg-show-aug-3994-5142.html
8	Aug 17th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-416-13231.html
9	Aug 17th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-415-13230.html
0	Aug 17th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-414-13229.html
1	Aug 16th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-418-15372.html
2	Aug 16th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-417-15371.html
3	Aug 16th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-416-15370.html
4	Aug 15th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-880.html
5	Aug 15th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-879.html
6	Aug 15th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-878.html
7	Aug 3rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-415-15369.html
8	Aug 3rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-414-15368.html
9	Aug 3rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-413-15367.html
0	Aug 2nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-413-13228.html
1	Aug 2nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-412-13227.html
2	Aug 2nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-411-13226.html
3	Aug 1st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-877.html
4	Aug 1st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-876.html
5	Jul 3rd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-410-13224.html
6	Jul 3rd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-409-13223.html
7	Jul 3rd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-408-13222.html
8	Jul 2nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-412-15366.html
9	Jul 2nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-411-15365.html
0	Jul 2nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-410-15364.html
1	Jul 1st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-875.html
2	Jul 1st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-874.html
3	Jul 1st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-873.html
4	Jun 29th 1994	http://www.profightdb.com/cards/wwf/wwf-live-19094.html
5	Jun 22nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-409-15360.html
6	Jun 22nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-408-15359.html
7	Jun 22nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-407-15358.html
8	Jun 21st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-407-13182.html
9	Jun 21st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-406-13181.html
0	Jun 21st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-405-13180.html
1	Jun 20th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-872.html
2	Jun 20th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-871.html
3	Jun 20th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-870.html
4	Jun 19th 1994	http://www.profightdb.com/cards/wwf/king-of-the-ring-3994-35.html
5	May 25th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-404-13151.html
6	May 25th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-403-13149.html
7	May 25th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-402-13147.html
8	May 24th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-406-15357.html
9	May 24th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-405-15356.html
0	May 24th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-404-15355.html
1	May 23rd 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-869.html
2	May 23rd 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-868.html
3	May 23rd 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-867.html
4	May 20th 1994	http://www.profightdb.com/cards/wwf/msg-show-may-3994-2-5141.html
5	May 20th 1994	http://www.profightdb.com/cards/wwf/msg-show-may-3994-1-5140.html
6	Apr 28th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-403-15354.html
7	Apr 28th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-402-15353.html
8	Apr 28th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-401-15345.html
9	Apr 27th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-401-13144.html
0	Apr 27th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-400-13143.html
1	Apr 27th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-399-13141.html
2	Apr 26th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-866.html
3	Apr 26th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-865.html
4	Apr 25th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-864.html
5	Apr 13th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-398-13134.html
6	Apr 13th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-397-13133.html
7	Apr 13th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-396-13102.html
8	Apr 12th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-400-15344.html
9	Apr 12th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-399-15343.html
0	Apr 12th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-398-15342.html
1	Apr 11th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-863.html
2	Apr 11th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-862.html
3	Apr 11th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-861.html
4	Mar 23rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-397-15341.html
5	Mar 23rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-396-15331.html
6	Mar 23rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-395-15330.html
7	Mar 22nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-395-13100.html
8	Mar 22nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-394-13099.html
9	Mar 22nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-393-13097.html
0	Mar 21st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-860.html
1	Mar 21st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-859.html
2	Mar 21st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-858.html
3	Mar 20th 1994	http://www.profightdb.com/cards/wwf/wrestlemania-x-34.html
4	Feb 23rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-394-15329.html
5	Feb 23rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-393-15328.html
6	Feb 23rd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-391-15327.html
7	Feb 22nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-392-13095.html
8	Feb 22nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-391-13081.html
9	Feb 22nd 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-389-13047.html
0	Feb 21st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-857.html
1	Feb 21st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-856.html
2	Feb 21st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-855.html
3	Feb 2nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-390-15326.html
4	Feb 2nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-389-15325.html
5	Feb 2nd 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-388-15324.html
6	Feb 1st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-388-13045.html
7	Feb 1st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-387-13044.html
8	Feb 1st 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-386-13043.html
9	Jan 31st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-854.html
0	Jan 31st 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-853.html
1	Jan 22nd 1994	http://www.profightdb.com/cards/wwf/royal-rumble-3994-33.html
2	Jan 17th 1994	http://www.profightdb.com/cards/wwf/msg-show-jan-3994-5139.html
3	Jan 12th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-385-13042.html
4	Jan 12th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-384-13041.html
5	Jan 12th 1994	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-383-13040.html
6	Jan 11th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-387-15321.html
7	Jan 11th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-386-15320.html
8	Jan 11th 1994	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-385-15319.html
9	Jan 10th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-852.html
0	Jan 10th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-851.html
1	Jan 10th 1994	http://www.profightdb.com/cards/wwf/monday-night-raw-850.html
2	Dec 15th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-384-15318.html
3	Dec 15th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-383-15317.html
4	Dec 15th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-382-15316.html
5	Dec 14th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-382-13039.html
6	Dec 14th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-381-13038.html
7	Dec 14th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-380-13037.html
8	Dec 13th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-849.html
9	Dec 13th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-848.html
0	Dec 13th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-847.html
1	Dec 13th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-846.html
2	Dec 1st 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-379-13036.html
3	Dec 1st 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-378-13021.html
4	Dec 1st 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-377-13020.html
5	Nov 30th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-381-15315.html
6	Nov 30th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-380-15314.html
7	Nov 30th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-379-15313.html
8	Nov 29th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-845.html
9	Nov 29th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-844.html
0	Nov 27th 1993	http://www.profightdb.com/cards/wwf/msg-show-nov-3993-5138.html
1	Nov 24th 1993	http://www.profightdb.com/cards/wwf/survivor-series-3993-32.html
2	Nov 10th 1993	http://www.profightdb.com/cards/wwf/survivor-series-showdown-3993-taping-2-10657.html
3	Nov 10th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-376-13019.html
4	Nov 10th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-375-13018.html
5	Nov 10th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-374-13017.html
6	Nov 9th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-377-15312.html
7	Nov 9th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-376-15310.html
8	Nov 8th 1993	http://www.profightdb.com/cards/wwf/survivor-series-showdown-3993-taping-1-10656.html
9	Nov 8th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-843.html
0	Nov 8th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-842.html
1	Oct 20th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-373-13016.html
2	Oct 20th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-372-13015.html
3	Oct 20th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-371-13014.html
4	Oct 19th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-375-15309.html
5	Oct 19th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-374-15308.html
6	Oct 19th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-373-15307.html
7	Oct 18th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-841.html
8	Oct 18th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-840.html
9	Oct 18th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-839.html
0	Sep 29th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-372-15306.html
1	Sep 29th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-371-15305.html
2	Sep 29th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-370-15304.html
3	Sep 28th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-370-13013.html
4	Sep 28th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-369-13012.html
5	Sep 28th 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-368-13011.html
6	Sep 27th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-838.html
7	Sep 27th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-837.html
8	Sep 27th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-836.html
9	Sep 25th 1993	http://www.profightdb.com/cards/wwf/msg-show-sep-3993-5137.html
0	Sep 13th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-835.html
1	Sep 13th 1993	http://www.profightdb.com/cards/wwf/monday-night-raw-834.html
2	Sep 1st 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-369-15300.html
3	Sep 1st 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-368-15299.html
4	Sep 1st 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-367-15298.html
5	Aug 31st 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-367-13010.html
6	Aug 31st 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-366-13009.html
7	Aug 31st 1993	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-365-13008.html
8	Aug 30th 1993	http://www.profightdb.com/cards/wwf/summerslam-3993-31.html
9	Aug 18th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-366-15297.html
0	Aug 18th 1993	http://www.profightdb.com/cards/wwf/wrestling-challenge-taping-365-15296.html
